json_file_path,top_entities
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V018\123.json,"Mobile phone, Poster, Vehicle, Television, Computer monitor, Window, Billboard, Tablet computer, Laptop, Flag, Car, Land vehicle, Furniture, Tree, House, Plant, Picture frame, Auto part, Home appliance, Watercraft"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\186.json,"Mobile phone, Computer monitor, Television, Tablet computer, Poster, Billboard, Laptop, Furniture, Scoreboard, Building, Ipod, Land vehicle, Home appliance, Shelf, Picture frame, Person, Flag, Vehicle, Man, Window"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V002\059.json,"Building, Window, Tree, Poster, Door, Plant, Billboard, Picture frame, Flag, House, Vehicle, Porch, Houseplant, Wheel, Flower, Person, Book, Land vehicle, Toy, Furniture"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V024\075.json,"Swimming pool, Poster, Whale, Marine mammal, Fish, Jellyfish, Animal, Fountain, Vehicle, Rays and skates, Marine invertebrates, Plant, Tree, Television, Person, Mammal, Land vehicle, Picture frame, Window, Car"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V014\246.json,"Television, Vehicle, Land vehicle, Computer monitor, Poster, Billboard, Scoreboard, Mobile phone, Train, Person, Flag, Laptop, Tablet computer, Computer keyboard, Auto part, Car, Man, Home appliance, Bus, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V027\096.json,"Clothing, Person, Microphone, Jacket, Poster, Sports uniform, Flag, Human arm, Human leg, Wheel, Footwear, Bicycle, Man, Human hand, Woman, Human foot, Land vehicle, Human body, Lifejacket, Car"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V027\050.json,"Poster, Book, Whiteboard, Envelope, Office supplies, Tree, Mobile phone, Plant, Billboard, Laptop, House, Flag, Lamp, Computer monitor, Window, Bird, Human hand, Human hair, Picture frame, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V001\143.json,"Poster, Book, Person, Traffic sign, Billboard, Toy, Clothing, Mobile phone, Bottle, Plant, Television, Office supplies, Tablet computer, Shelf, Window, Picture frame, Bookcase, Tree, Flag, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V026\096.json,"Building, Person, Billboard, Lantern, Ladder, Clothing, Window, Poster, Man, Land vehicle, Human face, Bowling equipment, Door, Human head, Tree, Vehicle, Sports equipment, House, Furniture, Human hair"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V013\234.json,"Computer monitor, Person, Clothing, Human face, Man, Table, Office building, Human hair, Human hand, Furniture, Chair, Human arm, Fashion accessory, Human head, Human body, Home appliance, Human ear, Laptop, Desk, Door"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\199.json,"Mobile phone, Computer monitor, Television, Tablet computer, Shelf, Furniture, Poster, Billboard, Laptop, Home appliance, Building, Scoreboard, Land vehicle, Bowling equipment, Person, Ipod, Vehicle, Man, Office supplies, Picture frame"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V029\020.json,"Poster, Mobile phone, Billboard, Flag, Tree, Vehicle, Traffic sign, Plant, Television, Computer monitor, Scoreboard, Tablet computer, Land vehicle, Laptop, Car, Auto part, Envelope, Picture frame, Office supplies, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V006\026.json,"Scoreboard, Computer monitor, Mobile phone, Television, Cassette deck, Laptop, Digital clock, Billboard, Vehicle, Home appliance, Auto part, Office supplies, Kitchen appliance, Land vehicle, Computer keyboard, Calculator, Medical equipment, Tablet computer, Poster, Musical instrument"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V025\038.json,"Poster, Mobile phone, Billboard, Scoreboard, Building, Traffic sign, Television, Window, Computer monitor, Flag, Vehicle, Land vehicle, Tablet computer, Skyscraper, Person, Tree, Man, Plant, Laptop, Ipod"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\019.json,"Person, Man, Clothing, Computer monitor, Human face, Human ear, Human nose, Laptop, Human head, Poster, Human hair, Billboard, Suit, Human eye, Glasses, Tablet computer, Furniture, Chair, Footwear, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V004\064.json,"Computer monitor, Poster, Billboard, Window, Tree, Scoreboard, Laptop, Television, Whiteboard, Plant, Building, Medical equipment, Vehicle, Tablet computer, Clothing, Mammal, Office supplies, Land vehicle, Sculpture, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V009\027.json,"Building, Tree, Billboard, Plant, Land vehicle, House, Food, Clothing, Poster, Scoreboard, Vehicle, Furniture, Tableware, Chair, Television, Vehicle registration plate, Houseplant, Auto part, Wheel, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V015\071.json,"Poster, Vehicle, Boat, Watercraft, Billboard, Scoreboard, Toy, Flag, Food, Plant, Barge, Land vehicle, Snack, Fast food, Flower, Swimming pool, Computer monitor, Television, Person, Wheel"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V024\025.json,"Chair, Person, Clothing, Woman, Human face, Girl, Office building, Table, Desk, Furniture, Footwear, Human hair, Man, Building, Human head, Human arm, Television, Fashion accessory, Dress, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V026\189.json,"Clothing, Guitar, Musical instrument, Person, Poster, Balloon, Human hair, Land vehicle, Sports equipment, Wheel, Human hand, Human arm, Surfboard, Toy, Cello, Human head, Building, Lantern, Kite, Man"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V025\221.json,"Human face, Clothing, Man, Poster, Shirt, Person, Skyscraper, Tower, Drink, Human hair, Human arm, Window, Human head, Building, Human eye, Boy, Human hand, Billboard, Human body, Suit"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V011\088.json,"Building, Skyscraper, Window, Poster, Tower, Billboard, House, Plant, Vehicle registration plate"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V020\059.json,"Helmet, Human face, Clothing, Poster, Person, Man, Human arm, Woman, Human head, Shelf, Drum, Window, Human body, Book, Girl, Plant, Human hand"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V020\259.json,"Flag, Poster, Land vehicle, Vehicle, Clothing, Car, Flower, Book, Box, Toy, Table, Auto part, Lamp, Office supplies, Billboard, House, Building, Plant, Computer keyboard, Human hair"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V019\035.json,"Person, Human hand, Car, Medical equipment, Vehicle, Table, Boy, Land vehicle, Box, Furniture, Human arm, Man, Human face, Human nose, Toy, Auto part, Desk, Clothing, Human body, Book"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V010\173.json,"Person, Clothing, Television, Computer monitor, Man, Footwear, Poster, Human body, Billboard, Mammal, Human leg, Woman, Window, Flag, Tree, Laptop, Furniture, Land vehicle, Girl, Whiteboard"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V018\090.json,"Book, Flag, Table, Office supplies, Poster, Shelf, Picture frame, Box, Envelope, Furniture, Cutting board, Knife, Kitchen knife, Clothing, Skateboard, Ring binder, Building, Drink, Weapon, Bottle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V001\162.json,"Building, Poster, Microphone, Door, Vehicle, Land vehicle, Billboard, Window, Mobile phone, Television, Mirror, Train, Furniture, Person, Door handle, Clothing, Flag, Curtain, Office supplies, Home appliance"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V026\266.json,"Computer monitor, Television, Human face, Car, Land vehicle, Window, Person, Man, Human head, Tablet computer, Vehicle, Door, House, Clothing, Woman, Building, Mammal, Laptop, Toy, Office building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V005\196.json,"Scoreboard, Billboard, Window, Land vehicle, Building, Poster, House, Person, Vehicle, Mammal, Traffic sign, Curtain, Bus, Car, Man, Human face, Wheel, Clothing, Human hand, Skyscraper"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V025\270.json,"Poster, Footwear, Vehicle, Land vehicle, Car, Airplane, Building, Furniture, Person, Toy, Chair, Boat, Swimming pool, Watercraft, House, Billboard, Mammal, Wheel, Clothing, Stairs"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V009\028.json,"Man, Clothing, Human face, Person, Boy, Woman, Human hair, Human head"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V018\200.json,"Clothing, Person, Guitar, Poster, Flag, Musical instrument, Man, Auto part, Building, Skyscraper, Woman, Tower, Window, Human body, Human hair, Human arm, Vehicle, Fashion accessory, Land vehicle, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V020\058.json,"Person, Wheel, Man, Clothing, Tire, Helmet, Land vehicle, Human face, Window, Book, Television, Computer monitor, Shelf, Tree, Woman, Furniture, Mammal, Human leg, Human head, Auto part"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V005\204.json,"Flag, Poster, Clothing, Box, Flower, Human face, Vehicle, Car, Table, Book, Land vehicle, Maple, Auto part, Office supplies, Plant, House, Toy, Person, Furniture, Envelope"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V004\186.json,"Whiteboard, Flower, Poster, Rose, Vehicle, Office supplies, Laptop, Flag, Land vehicle, Envelope, Table, Book, Billboard, Airplane, Car, Computer monitor, Mobile phone, Medical equipment, Furniture, Television"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V011\233.json,"Poster, Toy, Vehicle, Airplane, Billboard, Clothing, Auto part, Food, Land vehicle, Window, Fruit, Ball, Building, Coin, Car, Flower, Snack, Tool, Human face, Person"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L19_V031\213.json,"Poster, Plant, Flower, Tree, Palm tree, Christmas tree, Marine invertebrates, Street light, Person, Tower, Skyscraper, Mammal, Picture frame, Car, Building, Houseplant, Land vehicle, Human head, Fashion accessory, Vehicle registration plate"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V031\042.json,"Poster, Flag, Human face, Box, Vehicle, House, Clothing, Land vehicle, Building, Book, Table, Billboard, Laptop, Flower, Office supplies, Car, Auto part, Computer keyboard, Computer monitor, Lamp"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V007\322.json,"Football, Poster, Candy, Drink, Food, Sports equipment, Ball, Tableware, Plate, Cream, Plant, Cosmetics, Bottle, Toothbrush, Flying disc, Juice, Toy, Fruit, Coffee cup, Human eye"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V031\197.json,"Computer monitor, Television, Mobile phone, Tablet computer, Poster, Laptop, Plant, Scoreboard, Envelope, Billboard, Home appliance, Land vehicle, Vehicle, Auto part, Picture frame, Camera, Tree, Digital clock, Car, Office supplies"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V008\023.json,"Human face, Clothing, Person, Woman, Human head, Human hair, Poster, Mammal, Girl, Whiteboard, Man, Billboard, Human arm, Human body, Office supplies, Toy, Envelope, Human nose, Book, Laptop"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V002\158.json,"Building, Land vehicle, Vehicle, Window, Mirror, Clothing, Car, Mammal, Furniture, Human face, Auto part, Person, Poster, Medical equipment, Food, Shelf, Musical instrument, Picture frame, Guitar, Mobile phone"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V022\061.json,"Human face, Clothing, Person, Billboard, Man, Scoreboard, Poster, Glasses, Toy, Footwear, Human head, Human hair, Office supplies, Television, Car, Human body, Mammal, Furniture, Traffic sign, Land vehicle"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\032.json,"Person, Computer keyboard, Laptop, Clothing, Human arm, Man, Human hand, Book, Human leg, Sports uniform, Office supplies, Picture frame, Desk, Table, Human body, Woman, Mobile phone, Mammal, Computer monitor, Tablet computer"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V006\176.json,"Poster, Flag, Land vehicle, Flower, Vehicle, Clothing, Table, Box, House, Car, Billboard, Book, Lamp, Building, Computer keyboard, Person, Human face, Office supplies, Airplane, Laptop"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V004\185.json,"Poster, Book, Television, Computer monitor, Person, Mobile phone, Car, Land vehicle, Human hand, Vehicle, Tablet computer, Human arm, Scoreboard, Fashion accessory, Man, Musical instrument, Billboard, Home appliance, Camera, Laptop"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V006\272.json,"Whiteboard, Poster, Office supplies, Book, Laptop, Envelope, Computer monitor, Person, Billboard, Ring binder, Picture frame, Flower, Man, Flag, Television, Medical equipment, Clothing, Mobile phone, Tablet computer, Furniture"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V017\059.json,"Mobile phone, Poster, Flag, Person, Toy, Flower, Ipod, Window, Clothing, Traffic sign, Picture frame, Tablet computer, Plant, Watch, Camera, Billboard, Book, Vehicle registration plate, Digital clock, Fashion accessory"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V030\169.json,"Poster, Person, Clothing, Man, Human hand, Human arm, Tree, Tableware, Fashion accessory, Mammal, Flower, Book, Toy, Human leg, Flag, Human face"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L22_V002\172.json,"Building, Person, Table, Window, Clothing, Woman, Man, Houseplant, Plant, Furniture, Coffee table, Girl, Human face, Human head, Flowerpot, Food, Human body, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V002\022.json,"Computer monitor, Clothing, Person, Man, Laptop, Human hair, Human head, Tablet computer, Billboard, Human ear, Mobile phone, Human face, Poster, Shelf, Home appliance, Kitchen appliance, Book, Television, Office supplies, Toy"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V024\021.json,"Clothing, Houseplant, Human face, Person, Flowerpot, Poster, Woman, Plant, Flower, Human hair, Billboard, Human head, Girl, Tree, Flag, Window, Man, Footwear, Dress, Human mouth"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V021\072.json,"Woman, Man, Clothing, Table, Human face, Footwear, Dress, Person, Girl, Chair, Furniture, Office building, Human hair, Human head, Desk, Poster, Human arm, Human body, Billboard, Building"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L21_V030\150.json,"Poster, Flag, Clothing, Sports uniform, Airplane, Vehicle, Skateboard, Box, Snack, Flower, Furniture, Plant, Land vehicle, Candy, Weapon, Office supplies, Ski, Rocket, Aircraft, Table"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V010\238.json,"Building, Door, Billboard, Window, Vehicle, House, Poster, Picture frame, Vehicle registration plate, Land vehicle, Person, Mirror, Furniture, Shelf, Convenience store, Stairs, Office building, Train, Watercraft, Flag"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V020\072.json,"Person, Clothing, Woman, Plant, Toy, Flower, Human face, Girl, Houseplant, Human head, Human hair, Man, Human hand, Tree, Human arm, Mammal, Poster, Computer monitor, Human body, Dress"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L15_V002\186.json,"Land vehicle, Television, Window, Car, Vehicle, Furniture, Computer monitor, Building, Poster, Billboard, Bus, Mobile phone, Auto part, Train, Home appliance, Chair, House, Table, Curtain, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L14_V016\061.json,"Billboard, Person, Poster, Building, Vehicle, Window, Man, Land vehicle, Scoreboard, Tree, Car, Human face, Clothing, House, Computer monitor, Toy, Human head, Van, Mammal, Plant"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V001\181.json,"Whiteboard, Poster, Door, Billboard, Computer monitor, Window, Vehicle, Mobile phone, Building, Television, Laptop, Mirror, Office supplies, Home appliance, House, Envelope, Refrigerator, Land vehicle, Filing cabinet, Medical equipment"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L16_V007\053.json,"Poster, Billboard, Window, Television, Computer monitor, Building, Skyscraper, Mobile phone, Laptop, Book, Whiteboard, Vehicle, House, Tablet computer, Land vehicle, Tower, Scoreboard, Picture frame, Person, Office supplies"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L17_V020\262.json,"Human face, Woman, Clothing, Building, Poster, Girl, Jacket, Skyscraper, Human hair, Human head, Human arm, Billboard, Person, Dress, Human nose, Human eye, Fashion accessory, Human hand, Shirt, Human body"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L18_V017\029.json,"Person, Clothing, Poster, Billboard, Footwear, Tree, Woman, Land vehicle, Human leg, Toy, Man, Car, Building, Vehicle, Human face, Human body, Window, Wheel, House, Girl"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L20_V012\077.json,"Television, Toy, Computer monitor, Poster, Vehicle, Billboard, Person, Land vehicle, Box, Tablet computer, Human hand, Car, Mobile phone, Scoreboard, Laptop, Human arm, Clothing, Man, Furniture, Camera"
C:\Users\LENOVO\Desktop\chatKPT-2024-AIC-HCMC\data\batch2\object\L13_V001\108.json,"Whiteboard, Computer monitor, Laptop, Poster, Office supplies, Tablet computer, Television, Mobile phone, Vehicle registration plate, Book, Envelope, Flag, Billboard, Flower, Ring binder, Person, Office building, Medical equipment, Computer keyboard, Man"
